participant_id,version,is_approved,image_name,image_type,is_chart_simple,question,question_type,answer,is_answer_numerical,is_correct,number_of_clicks,total_duration
COCO_train2014_000000078477.png,287,True,000000078477.png,indoor,indoor,no question,RV,2,True,False,12,5505
COCO_train2014_000000078536.png,287,True,000000078536.png,indoor,indoor,no question,RV,40,True,True,11,7679
COCO_train2014_000000078609.png,287,True,000000078609.png,animate,animate,no question,RV,6,True,True,12,12004
COCO_train2014_000000078610.png,287,True,000000078610.png,indoor,indoor,no question,FE,2019,True,True,31,15512
COCO_train2014_000000078642.png,287,True,000000078642.png,animate,animate,no question,FE,408,True,True,7,1754
COCO_train2014_000000078650.png,287,True,000000078650.png,animate,animate,no question,RV,4,True,True,9,3766
COCO_train2014_000000078762.png,287,True,000000078762.png,outdoor,outdoor,no question,FE,2482,True,True,18,9060
COCO_train2014_000000078825.png,287,True,000000078825.png,animate,animate,no question,RV,37:60,True,True,18,14060
COCO_train2014_000000078986.png,287,True,000000078986.png,animate,animate,no question,CP,yes,False,True,5,1724
COCO_train2014_000000079076.png,287,True,000000079076.png,indoor,indoor,no question,RV,2.53,True,False,5,10475
COCO_train2014_000000079170.png,287,True,000000079170.png,device,device,no question,Other,yes,False,True,10,16680
COCO_train2014_000000079193.png,287,True,000000079193.png,indoor,indoor,no question,RV,1,True,True,25,20915
COCO_train2014_000000079262.png,287,True,000000079262.png,indoor,indoor,no question,Other,5,True,False,9,6435
COCO_train2014_000000079313.png,287,True,000000079313.png,indoor,indoor,no question,RV,93,True,True,7,6427
COCO_train2014_000000079354.png,287,True,000000079354.png,outdoor,outdoor,no question,CP,no,False,False,11,16453
COCO_train2014_000000079459.png,287,True,000000079459.png,outdoor,outdoor,no question,CP,yes,False,True,41,16555
COCO_train2014_000000079628.png,287,True,000000079628.png,outdoor,outdoor,no question,RV,7.01:2.49,True,True,5,3872
COCO_train2014_000000079645.png,287,True,000000079645.png,animate,animate,no question,RV,75.6,True,False,13,20069
COCO_train2014_000000079783.png,287,True,000000079783.png,animate,animate,no question,RV,40.98,True,True,15,22068
COCO_train2014_000000079792.png,244,True,000000079792.png,indoor,indoor,no question,RV,1,True,True,5,1633
COCO_train2014_000000079798.png,244,True,000000079798.png,outdoor,outdoor,no question,RV,5,True,True,7,5034
COCO_train2014_000000080011.png,244,True,000000080011.png,device,device,no question,F,Just the right amount,False,True,13,7584
COCO_train2014_000000080065.png,244,True,000000080065.png,indoor,indoor,no question,FE,2001,True,True,4,6183
COCO_train2014_000000080078.png,244,True,000000080078.png,indoor,indoor,no question,FE,1990,True,True,8,5666
COCO_train2014_000000080168.png,244,True,000000080168.png,indoor,indoor,no question,RV,34%,True,True,9,7500
COCO_train2014_000000080187.png,244,True,000000080187.png,animate,animate,no question,RV,30.4%,True,True,11,17233
COCO_train2014_000000080293.png,244,True,000000080293.png,animate,animate,no question,Other,no,False,True,10,8183
COCO_train2014_000000080311.png,244,True,000000080311.png,indoor,indoor,no question,CP,yes,False,True,11,6967
COCO_train2014_000000080319.png,244,True,000000080319.png,indoor,indoor,no question,RV,gray,False,True,4,2000
COCO_train2014_000000080360.png,244,True,000000080360.png,indoor,indoor,no question,F,dark blue,False,True,4,1833
COCO_train2014_000000080391.png,244,True,000000080391.png,outdoor,outdoor,no question,RV,4.44 years,True,True,4,2650
COCO_train2014_000000080422.png,244,True,000000080422.png,animate,animate,no question,FE,2000,True,True,9,8283
COCO_train2014_000000080441.png,244,True,000000080441.png,animate,animate,no question,F,Cape Verde,False,True,14,8100
COCO_train2014_000000080475.png,244,True,000000080475.png,outdoor,outdoor,no question,RV,34,True,True,7,4183
COCO_train2014_000000080495.png,244,True,000000080495.png,indoor,indoor,no question,RV,40,True,True,8,4834
COCO_train2014_000000080708.png,244,True,000000080708.png,animate,animate,no question,F,3,True,True,4,1850
COCO_train2014_000000080720.png,244,True,000000080720.png,indoor,indoor,no question,RV,64%,True,True,6,3833
COCO_train2014_000000080808.png,244,True,000000080808.png,outdoor,outdoor,no question,FE,2013,True,True,7,5250
COCO_train2014_000000080821.png,244,True,000000080821.png,indoor,indoor,no question,RV,6,True,True,7,4984
COCO_train2014_000000080857.png,44,True,000000080857.png,indoor,indoor,no question,F,2009,True,True,40,23443
COCO_train2014_000000080892.png,44,True,000000080892.png,indoor,indoor,no question,RV,7.54%,True,True,8,4016
COCO_train2014_000000080937.png,44,True,000000080937.png,animate,animate,no question,RV,No final diagnosis possible,False,False,27,65216
COCO_train2014_000000080950.png,44,True,000000080950.png,indoor,indoor,no question,F,2018,True,True,7,5815
COCO_train2014_000000081057.png,44,True,000000081057.png,indoor,indoor,no question,F,2012,True,False,67,54278
COCO_train2014_000000081065.png,44,True,000000081065.png,animate,animate,no question,RV,7,True,True,55,41112
COCO_train2014_000000081084.png,44,True,000000081084.png,indoor,indoor,no question,RV,24%,True,True,30,16728
COCO_train2014_000000081135.png,44,True,000000081135.png,animate,animate,no question,RV,24%,True,True,15,14806
COCO_train2014_000000081143.png,44,True,000000081143.png,animate,animate,no question,FE,Red,False,True,27,10087
COCO_train2014_000000081239.png,44,True,000000081239.png,indoor,indoor,no question,RV,34%,False,True,67,42585
COCO_train2014_000000081283.png,44,True,000000081283.png,indoor,indoor,no question,RV,20%,True,True,13,4993
COCO_train2014_000000081323.png,44,True,000000081323.png,indoor,indoor,no question,RV,Ireland,False,True,15,17982
COCO_train2014_000000081363.png,44,True,000000081363.png,animate,animate,no question,F,Yes africa country,False,True,9,5596
COCO_train2014_000000081379.png,44,True,000000081379.png,animate,animate,no question,F,No,False,True,111,34448
COCO_train2014_000000081398.png,44,True,000000081398.png,indoor,indoor,no question,Other,yes,False,True,18,9328
COCO_train2014_000000081447.png,44,True,000000081447.png,outdoor,outdoor,no question,RV,50,True,True,73,43755
COCO_train2014_000000081504.png,44,True,000000081504.png,indoor,indoor,no question,RV,3,True,True,25,10576
COCO_train2014_000000081555.png,44,True,000000081555.png,animate,animate,no question,RV,41,False,True,53,20399
COCO_train2014_000000081576.png,44,True,000000081576.png,indoor,indoor,no question,F,purple,False,True,9,32090
COCO_train2014_000000081660.png,44,True,000000081660.png,animate,animate,no question,FE,2011,True,True,36,30968
COCO_train2014_000000081748.png,298,True,000000081748.png,outdoor,outdoor,no question,RV,95%,True,True,5,6399
COCO_train2014_000000081810.png,298,True,000000081810.png,device,device,no question,FE,1994,True,True,4,28313
COCO_train2014_000000081826.png,298,True,000000081826.png,indoor,indoor,no question,FE,2017,True,True,8,8063
COCO_train2014_000000081841.png,298,True,000000081841.png,indoor,indoor,no question,F,PDF,False,True,5,3483
COCO_train2014_000000081842.png,298,True,000000081842.png,outdoor,outdoor,no question,F,2009,True,True,8,26568
COCO_train2014_000000081868.png,298,True,000000081868.png,device,device,no question,RV,26%,True,False,19,37298
COCO_train2014_000000081871.png,298,True,000000081871.png,device,device,no question,FE,Pollution of Drinking Water,False,True,5,4029
COCO_train2014_000000081971.png,298,True,000000081971.png,animate,animate,no question,FE,2017,True,True,9,6358
COCO_train2014_000000082228.png,298,True,000000082228.png,animate,animate,no question,F,Blue,False,True,5,4818
COCO_train2014_000000082246.png,298,True,000000082246.png,outdoor,outdoor,no question,RV,3,True,True,4,5765
COCO_train2014_000000082301.png,298,True,000000082301.png,indoor,indoor,no question,F,India,False,True,4,6702
COCO_train2014_000000082304.png,298,True,000000082304.png,animate,animate,no question,F,South Sudan,False,True,4,4065
COCO_train2014_000000082631.png,298,True,000000082631.png,indoor,indoor,no question,F,Mai,False,True,12,6861
COCO_train2014_000000082705.png,298,True,000000082705.png,indoor,indoor,no question,F,18-29,False,True,48,52488
COCO_train2014_000000082716.png,298,True,000000082716.png,indoor,indoor,no question,RV,9,True,True,9,4455
COCO_train2014_000000082860.png,298,True,000000082860.png,indoor,indoor,no question,RV,36,True,True,8,7293
COCO_train2014_000000082879.png,298,True,000000082879.png,outdoor,outdoor,no question,RV,64,True,True,18,15969
COCO_train2014_000000082894.png,298,True,000000082894.png,outdoor,outdoor,no question,RV,Uruguay,False,True,4,5640
COCO_train2014_000000083029.png,298,True,000000083029.png,outdoor,outdoor,no question,RV,11%,True,True,4,4388
COCO_train2014_000000083085.png,298,True,000000083085.png,animate,animate,no question,F,2019,True,True,16,13836
COCO_train2014_000000083149.png,150,True,000000083149.png,indoor,indoor,no question,RV,54,True,True,5,3467
COCO_train2014_000000083176.png,150,True,000000083176.png,animate,animate,no question,F,Too little (in all questions),False,True,11,10434
COCO_train2014_000000083386.png,150,True,000000083386.png,animate,animate,no question,FE,1.45,True,True,4,4550
COCO_train2014_000000083482.png,150,True,000000083482.png,animate,animate,no question,FE,France,False,True,7,6617
COCO_train2014_000000083600.png,150,True,000000083600.png,animate,animate,no question,FE,70+ years old,False,True,4,4367
COCO_train2014_000000083601.png,150,True,000000083601.png,animate,animate,no question,F,School,False,True,4,2967
COCO_train2014_000000083624.png,150,True,000000083624.png,outdoor,outdoor,no question,FE,2020,True,True,12,14334
COCO_train2014_000000083627.png,150,True,000000083627.png,indoor,indoor,no question,RV,56,True,True,29,20534
COCO_train2014_000000083696.png,150,True,000000083696.png,indoor,indoor,no question,RV,24,True,True,4,2400
COCO_train2014_000000083755.png,150,True,000000083755.png,animate,animate,no question,F,5,True,False,8,5133
COCO_train2014_000000083770.png,150,True,000000083770.png,outdoor,outdoor,no question,RV,5,True,True,20,14150
COCO_train2014_000000083862.png,150,True,000000083862.png,animate,animate,no question,RV,0.72,True,True,4,2183
COCO_train2014_000000083869.png,150,True,000000083869.png,animate,animate,no question,RV,88.39,True,True,4,3300
COCO_train2014_000000083878.png,150,True,000000083878.png,indoor,indoor,no question,FE,Lesotho,False,False,5,2450
COCO_train2014_000000083931.png,150,True,000000083931.png,outdoor,outdoor,no question,FE,44,True,True,6,4167
COCO_train2014_000000083973.png,150,True,000000083973.png,animate,animate,no question,RV,68,True,True,5,2617
COCO_train2014_000000084002.png,150,True,000000084002.png,indoor,indoor,no question,Other,12,True,True,12,8567
COCO_train2014_000000084046.png,150,True,000000084046.png,device,device,no question,RV,"2016, 2000",False,True,10,6333
COCO_train2014_000000084128.png,150,True,000000084128.png,animate,animate,no question,F,blue (lighter blue),False,True,9,7766
COCO_train2014_000000084174.png,150,True,000000084174.png,animate,animate,no question,RV,424.67,True,True,10,10917
COCO_train2014_000000084214.png,270,True,000000084214.png,indoor,indoor,no question,FE,Greece,False,True,4,2150
COCO_train2014_000000084259.png,270,True,000000084259.png,indoor,indoor,no question,F,East Asia and Pacific,False,True,4,3800
COCO_train2014_000000084273.png,270,True,000000084273.png,indoor,indoor,no question,RV,100 - 500 euros,False,True,4,2533
COCO_train2014_000000084276.png,270,True,000000084276.png,outdoor,outdoor,no question,RV,-29.69,True,True,21,24834
COCO_train2014_000000084295.png,270,True,000000084295.png,indoor,indoor,no question,FE,no,False,False,5,2816
COCO_train2014_000000084448.png,270,True,000000084448.png,indoor,indoor,no question,FE,Flash/NV,False,True,4,2367
COCO_train2014_000000084489.png,270,True,000000084489.png,device,device,no question,FE,5.9,True,True,4,2784
COCO_train2014_000000084757.png,270,True,000000084757.png,indoor,indoor,no question,F,U.S. and China,False,True,5,1984
COCO_train2014_000000084758.png,270,True,000000084758.png,indoor,indoor,no question,RV,3,True,True,6,2984
COCO_train2014_000000084786.png,270,True,000000084786.png,animate,animate,no question,FE,no,False,True,4,2200
COCO_train2014_000000084800.png,270,True,000000084800.png,indoor,indoor,no question,FE,"1,653.64",True,True,4,8617
COCO_train2014_000000084829.png,270,True,000000084829.png,animate,animate,no question,RV,99%,True,True,4,2150
COCO_train2014_000000085053.png,270,True,000000085053.png,animate,animate,no question,FE,2010,True,True,11,9316
COCO_train2014_000000085081.png,270,True,000000085081.png,animate,animate,no question,RV,42,True,True,4,2733
COCO_train2014_000000085092.png,270,True,000000085092.png,animate,animate,no question,RV,78,True,True,4,3467
COCO_train2014_000000085176.png,270,True,000000085176.png,indoor,indoor,no question,FE,no,False,True,5,4200
COCO_train2014_000000085215.png,270,True,000000085215.png,indoor,indoor,no question,RV,31,True,True,4,2216
COCO_train2014_000000085404.png,270,True,000000085404.png,indoor,indoor,no question,F,Ethiopia,False,True,4,2067
COCO_train2014_000000085564.png,270,True,000000085564.png,animate,animate,no question,RV,6%,True,True,6,4017
COCO_train2014_000000085623.png,270,True,000000085623.png,animate,animate,no question,F,2011,True,True,4,2117
COCO_train2014_000000085647.png,69,True,000000085647.png,device,device,no question,CP,yes,False,False,13,22832
COCO_train2014_000000085706.png,69,True,000000085706.png,animate,animate,no question,F,4,True,True,62,107667
COCO_train2014_000000085781.png,69,True,000000085781.png,indoor,indoor,no question,RV,33%,True,True,14,63879
COCO_train2014_000000085790.png,69,True,000000085790.png,indoor,indoor,no question,F,less,False,True,51,73155
COCO_train2014_000000085855.png,69,True,000000085855.png,animate,animate,no question,RV,3,True,True,37,39743
COCO_train2014_000000085856.png,69,True,000000085856.png,indoor,indoor,no question,CP,yes,False,True,7,5455
COCO_train2014_000000085865.png,69,True,000000085865.png,indoor,indoor,no question,RV,50,True,True,12,13867
COCO_train2014_000000085948.png,69,True,000000085948.png,animate,animate,no question,RV,6.5 - 15,True,True,35,72780
COCO_train2014_000000086031.png,69,True,000000086031.png,indoor,indoor,no question,RV,9,True,True,64,88138
COCO_train2014_000000086119.png,69,True,000000086119.png,animate,animate,no question,RV,12%,True,True,8,12877
COCO_train2014_000000086169.png,69,True,000000086169.png,animate,animate,no question,FE,14,True,True,24,20632
COCO_train2014_000000086210.png,69,True,000000086210.png,outdoor,outdoor,no question,Other,no,False,True,13,21164
COCO_train2014_000000086221.png,69,True,000000086221.png,indoor,indoor,no question,CP,yes,False,True,14,30774
COCO_train2014_000000086226.png,69,True,000000086226.png,indoor,indoor,no question,FE,2013,True,True,7,8113
COCO_train2014_000000086282.png,69,True,000000086282.png,indoor,indoor,no question,RV,41 unfavorable,True,False,91,105483
COCO_train2014_000000086285.png,69,True,000000086285.png,indoor,indoor,no question,RV,68,True,True,35,49761
COCO_train2014_000000086378.png,69,True,000000086378.png,animate,animate,no question,RV,52,True,True,28,30752
COCO_train2014_000000086393.png,69,True,000000086393.png,animate,animate,no question,RV,32,True,True,13,12085
COCO_train2014_000000086452.png,69,True,000000086452.png,animate,animate,no question,FE,137,True,True,4,13555
COCO_train2014_000000086476.png,69,True,000000086476.png,indoor,indoor,no question,RV,22.5,True,True,32,52042
COCO_train2014_000000086514.png,54,True,000000086514.png,outdoor,outdoor,no question,Other,No,False,False,6,22073
COCO_train2014_000000086530.png,54,True,000000086530.png,outdoor,outdoor,no question,F,Benin,False,True,6,4593
COCO_train2014_000000086555.png,54,True,000000086555.png,indoor,indoor,no question,RV,123.3,True,True,4,4273
COCO_train2014_000000086573.png,54,True,000000086573.png,indoor,indoor,no question,FE,Joe Biden,True,True,5,6174
COCO_train2014_000000086655.png,54,True,000000086655.png,device,device,no question,RV,68%,True,True,65,57343
COCO_train2014_000000086676.png,54,True,000000086676.png,indoor,indoor,no question,FE,21,True,True,9,7175
COCO_train2014_000000086678.png,54,True,000000086678.png,device,device,no question,FE,30.33,True,True,20,72716
COCO_train2014_000000086750.png,54,True,000000086750.png,animate,animate,no question,RV,44%,True,True,22,43002
COCO_train2014_000000086777.png,54,True,000000086777.png,outdoor,outdoor,no question,RV,2 colored lines,True,True,10,8715
COCO_train2014_000000086790.png,54,True,000000086790.png,indoor,indoor,no question,RV,2%,True,True,10,6472
COCO_train2014_000000086803.png,54,True,000000086803.png,animate,animate,no question,RV,13%,True,True,12,11503
COCO_train2014_000000086842.png,54,True,000000086842.png,device,device,no question,RV,0.03,True,True,9,9249
COCO_train2014_000000086861.png,54,True,000000086861.png,indoor,indoor,no question,FE,Grey,False,True,6,16483
COCO_train2014_000000086869.png,54,True,000000086869.png,animate,animate,no question,RV,2 lines,True,False,7,5873
COCO_train2014_000000086901.png,54,True,000000086901.png,outdoor,outdoor,no question,FE,29%,True,True,19,19322
COCO_train2014_000000086907.png,54,True,000000086907.png,outdoor,outdoor,no question,RV,Not important,False,True,6,6379
COCO_train2014_000000086927.png,54,True,000000086927.png,animate,animate,no question,RV,60%,True,True,10,7184
COCO_train2014_000000087000.png,54,True,000000087000.png,indoor,indoor,no question,RV,Two colors of bars,True,True,11,9533
COCO_train2014_000000087115.png,54,True,000000087115.png,animate,animate,no question,F,Central African Republic,False,True,8,28064
COCO_train2014_000000087137.png,54,True,000000087137.png,indoor,indoor,no question,RV,290,True,True,30,42429
COCO_train2014_000000087207.png,7,True,000000087207.png,device,device,no question,CP,No.,False,True,7,21509
COCO_train2014_000000087214.png,7,True,000000087214.png,animate,animate,no question,CP,No,False,False,7,42753
COCO_train2014_000000087216.png,7,True,000000087216.png,animate,animate,no question,RV,14.33,True,True,12,28347
COCO_train2014_000000087225.png,7,True,000000087225.png,outdoor,outdoor,no question,FE,60,True,False,24,54556
COCO_train2014_000000087232.png,7,True,000000087232.png,animate,animate,no question,RV,47%,True,True,10,22523
COCO_train2014_000000087285.png,7,True,000000087285.png,animate,animate,no question,RV,24:33,True,True,16,29969
COCO_train2014_000000087334.png,7,True,000000087334.png,device,device,no question,FE,181.95,True,True,6,23832
COCO_train2014_000000087450.png,7,True,000000087450.png,animate,animate,no question,FE,49,True,True,9,16736
COCO_train2014_000000087465.png,7,True,000000087465.png,animate,animate,no question,F,2011,True,True,15,31793
COCO_train2014_000000087554.png,7,True,000000087554.png,animate,animate,no question,FE,yes,False,True,22,25540
COCO_train2014_000000087593.png,7,True,000000087593.png,indoor,indoor,no question,FE,yes,False,True,11,13589
COCO_train2014_000000087871.png,7,True,000000087871.png,indoor,indoor,no question,FE,5479144.29,True,True,4,54486
COCO_train2014_000000087980.png,7,True,000000087980.png,outdoor,outdoor,no question,CL,no,False,True,4,9113
COCO_train2014_000000087987.png,7,True,000000087987.png,animate,animate,no question,F,2010,False,True,5,17050
COCO_train2014_000000088068.png,7,True,000000088068.png,indoor,indoor,no question,RV,9:7,True,True,6,5832
COCO_train2014_000000088117.png,7,True,000000088117.png,animate,animate,no question,RV,7,True,False,11,35898
COCO_train2014_000000088136.png,7,True,000000088136.png,indoor,indoor,no question,F,51:47,True,True,10,28201
COCO_train2014_000000088192.png,7,True,000000088192.png,indoor,indoor,no question,RV,38,True,True,12,29190
COCO_train2014_000000088315.png,7,True,000000088315.png,animate,animate,no question,RV,4.9,True,True,7,15633
COCO_train2014_000000088324.png,7,True,000000088324.png,indoor,indoor,no question,RV,86.5,True,False,9,17262
COCO_train2014_000000088330.png,257,True,000000088330.png,indoor,indoor,no question,RV,0.08,True,True,5,5308
COCO_train2014_000000088339.png,257,True,000000088339.png,outdoor,outdoor,no question,F,Independent,False,True,31,20921
COCO_train2014_000000088540.png,257,True,000000088540.png,indoor,indoor,no question,RV,540/210,True,True,14,27502
COCO_train2014_000000088609.png,257,True,000000088609.png,indoor,indoor,no question,RV,6.87,True,True,11,10230
COCO_train2014_000000088635.png,257,True,000000088635.png,animate,animate,no question,F,3,True,True,27,21467
COCO_train2014_000000088754.png,257,True,000000088754.png,animate,animate,no question,FE,71,True,True,9,11086
COCO_train2014_000000088802.png,257,True,000000088802.png,animate,animate,no question,RV,17.21,True,True,4,5329
COCO_train2014_000000088866.png,257,True,000000088866.png,animate,animate,no question,RV,48,True,True,26,14408
COCO_train2014_000000088931.png,257,True,000000088931.png,animate,animate,no question,FE,53,True,True,19,10344
COCO_train2014_000000088950.png,257,True,000000088950.png,indoor,indoor,no question,RV,2,True,True,12,5690
COCO_train2014_000000088956.png,257,True,000000088956.png,animate,animate,no question,CP,Yes,False,True,15,9885
COCO_train2014_000000089115.png,257,True,000000089115.png,outdoor,outdoor,no question,RV,18.49,True,True,8,14535
COCO_train2014_000000089207.png,257,True,000000089207.png,animate,animate,no question,F,8,True,True,23,18797
COCO_train2014_000000089236.png,257,True,000000089236.png,animate,animate,no question,FE,1990,True,True,35,18891
COCO_train2014_000000089390.png,257,True,000000089390.png,animate,animate,no question,RV,68,True,True,10,14237
COCO_train2014_000000089407.png,257,True,000000089407.png,animate,animate,no question,RV,15,True,True,4,2526
COCO_train2014_000000089515.png,257,True,000000089515.png,animate,animate,no question,CP,Yes,False,True,36,21136
COCO_train2014_000000089598.png,257,True,000000089598.png,animate,animate,no question,RV,616.85,True,True,5,11939
COCO_train2014_000000089631.png,257,True,000000089631.png,indoor,indoor,no question,RV,0.17,True,True,4,18032
COCO_train2014_000000089696.png,257,True,000000089696.png,animate,animate,no question,RV,74.4,True,True,6,12907
COCO_train2014_000000089754.png,7,True,000000089754.png,outdoor,outdoor,no question,CP,Yes,False,True,20,38325
COCO_train2014_000000089835.png,7,True,000000089835.png,indoor,indoor,no question,CP,Yes,False,True,5,10865
COCO_train2014_000000089838.png,7,True,000000089838.png,animate,animate,no question,RV,25.33,True,True,11,30839
COCO_train2014_000000089848.png,7,True,000000089848.png,animate,animate,no question,FE,33,True,True,36,36007
COCO_train2014_000000089902.png,7,True,000000089902.png,animate,animate,no question,RV,46,True,True,15,18744
COCO_train2014_000000090196.png,7,True,000000090196.png,animate,animate,no question,RV,24:33,True,True,17,19098
COCO_train2014_000000090237.png,7,True,000000090237.png,outdoor,outdoor,no question,FE,181.95,True,True,4,16500
COCO_train2014_000000090346.png,7,True,000000090346.png,animate,animate,no question,FE,49,True,True,15,20471
COCO_train2014_000000090393.png,7,True,000000090393.png,outdoor,outdoor,no question,F,2017,True,True,35,28389
COCO_train2014_000000090678.png,7,True,000000090678.png,outdoor,outdoor,no question,FE,Yes,False,True,9,9895
COCO_train2014_000000090801.png,7,True,000000090801.png,indoor,indoor,no question,FE,No,False,False,12,16146
COCO_train2014_000000090830.png,7,True,000000090830.png,indoor,indoor,no question,FE,5.48 million,True,True,5,10392
COCO_train2014_000000090862.png,7,True,000000090862.png,indoor,indoor,no question,CL,No,False,True,7,15342
COCO_train2014_000000090869.png,7,True,000000090869.png,indoor,indoor,no question,F,2010,False,True,15,9166
COCO_train2014_000000090961.png,7,True,000000090961.png,indoor,indoor,no question,RV,54:42,True,True,18,8343
COCO_train2014_000000090962.png,7,True,000000090962.png,indoor,indoor,no question,RV,7,True,False,24,34829
COCO_train2014_000000091006.png,7,True,000000091006.png,animate,animate,no question,F,10:25,True,False,6,11333
COCO_train2014_000000091055.png,7,True,000000091055.png,animate,animate,no question,RV,23,True,True,16,27913
COCO_train2014_000000091056.png,7,True,000000091056.png,indoor,indoor,no question,RV,4.9,True,True,9,27828
COCO_train2014_000000091123.png,7,True,000000091123.png,animate,animate,no question,RV,71.7,True,True,7,21701
COCO_train2014_000000091440.png,217,True,000000091440.png,animate,animate,no question,RV,1.26,True,False,7,21397
COCO_train2014_000000091442.png,217,True,000000091442.png,outdoor,outdoor,no question,F,Ireland ,False,True,6,8651
COCO_train2014_000000091541.png,217,True,000000091541.png,outdoor,outdoor,no question,F,2009,True,True,10,19400
COCO_train2014_000000091581.png,217,True,000000091581.png,animate,animate,no question,RV,985468,True,True,7,23739
COCO_train2014_000000091725.png,217,True,000000091725.png,indoor,indoor,no question,F,Palestine,False,True,32,62236
COCO_train2014_000000091743.png,217,True,000000091743.png,animate,animate,no question,FE,17.5,True,True,21,32814
COCO_train2014_000000091804.png,217,True,000000091804.png,indoor,indoor,no question,FE,2016,True,True,13,17824
COCO_train2014_000000091852.png,217,True,000000091852.png,outdoor,outdoor,no question,FE,2011,True,True,14,20713
COCO_train2014_000000091858.png,217,True,000000091858.png,animate,animate,no question,FE,1,True,True,6,14425
COCO_train2014_000000091891.png,217,True,000000091891.png,indoor,indoor,no question,FE,30,True,True,10,18399
COCO_train2014_000000091928.png,217,True,000000091928.png,animate,animate,no question,RV,93.6,True,False,4,50945
COCO_train2014_000000091935.png,217,True,000000091935.png,animate,animate,no question,RV,73.8,True,True,4,29205
COCO_train2014_000000092006.png,217,True,000000092006.png,animate,animate,no question,RV,90,True,False,12,24231
COCO_train2014_000000092136.png,217,True,000000092136.png,animate,animate,no question,F,15,True,True,25,34431
COCO_train2014_000000092153.png,217,True,000000092153.png,outdoor,outdoor,no question,RV,45,True,False,24,140401
COCO_train2014_000000092165.png,217,True,000000092165.png,indoor,indoor,no question,CP,no,False,True,4,14449
COCO_train2014_000000092323.png,217,True,000000092323.png,indoor,indoor,no question,RV,8,True,False,20,32790
COCO_train2014_000000092331.png,217,True,000000092331.png,indoor,indoor,no question,F,working people,False,False,22,28511
COCO_train2014_000000092344.png,217,True,000000092344.png,device,device,no question,RV,26,True,True,15,31270
COCO_train2014_000000092380.png,217,True,000000092380.png,indoor,indoor,no question,RV,66.27,True,True,15,31009
COCO_train2014_000000092439.png,180,True,000000092439.png,indoor,indoor,no question,RV,Better off,False,True,4,2378
COCO_train2014_000000092631.png,180,True,000000092631.png,animate,animate,no question,RV,51,True,True,4,2476
COCO_train2014_000000092661.png,180,True,000000092661.png,indoor,indoor,no question,RV,22%,True,True,4,5076
COCO_train2014_000000092670.png,180,True,000000092670.png,animate,animate,no question,F,grey,False,True,4,7244
COCO_train2014_000000092835.png,180,True,000000092835.png,animate,animate,no question,FE,Pre-demographic dividend,False,True,5,3723
COCO_train2014_000000092914.png,180,True,000000092914.png,outdoor,outdoor,no question,F,Belgium,False,True,9,7460
COCO_train2014_000000092953.png,180,True,000000092953.png,animate,animate,no question,F,Male,False,True,4,5256
COCO_train2014_000000092957.png,180,True,000000092957.png,animate,animate,no question,RV,64,True,True,4,4114
COCO_train2014_000000093018.png,180,True,000000093018.png,indoor,indoor,no question,FE,43%,True,True,5,6355
COCO_train2014_000000093262.png,180,True,000000093262.png,outdoor,outdoor,no question,FE,No,False,True,4,4272
COCO_train2014_000000093288.png,180,True,000000093288.png,device,device,no question,Other,Yes,False,True,4,2311
COCO_train2014_000000093332.png,180,True,000000093332.png,outdoor,outdoor,no question,RV,Electricity & Heat,False,True,8,13883
COCO_train2014_000000093363.png,180,True,000000093363.png,indoor,indoor,no question,FE,70.4,True,True,4,6662
COCO_train2014_000000093424.png,180,True,000000093424.png,animate,animate,no question,F,Afghanistan,False,True,6,5998
COCO_train2014_000000093430.png,180,True,000000093430.png,animate,animate,no question,RV,70,True,True,4,5282
COCO_train2014_000000093469.png,180,True,000000093469.png,animate,animate,no question,RV,19,True,True,10,14960
COCO_train2014_000000093519.png,180,True,000000093519.png,outdoor,outdoor,no question,RV,2,True,True,4,2316
COCO_train2014_000000093644.png,180,True,000000093644.png,indoor,indoor,no question,RV,13,True,True,5,6119
COCO_train2014_000000093720.png,180,True,000000093720.png,indoor,indoor,no question,F,2008,True,True,11,12416
COCO_train2014_000000093756.png,180,True,000000093756.png,device,device,no question,RV,25.13%,True,True,4,7433
COCO_train2014_000000093838.png,178,True,000000093838.png,indoor,indoor,no question,RV,BAD,False,True,4,609
COCO_train2014_000000093842.png,178,True,000000093842.png,animate,animate,no question,RV,3,True,True,20,7520
COCO_train2014_000000093883.png,178,True,000000093883.png,animate,animate,no question,RV,6750,True,True,4,5841
COCO_train2014_000000093971.png,178,True,000000093971.png,outdoor,outdoor,no question,RV,113,True,True,7,2392
COCO_train2014_000000094031.png,178,True,000000094031.png,animate,animate,no question,F,ESTIMATED NUMBERS OF POLIO CASES,False,True,14,3363
COCO_train2014_000000094087.png,178,True,000000094087.png,animate,animate,no question,F,2019,True,True,54,19056
COCO_train2014_000000094201.png,178,True,000000094201.png,outdoor,outdoor,no question,F,NO,False,True,9,3720
COCO_train2014_000000094223.png,178,True,000000094223.png,indoor,indoor,no question,F,SEPT 2018,True,False,13,3528
COCO_train2014_000000094300.png,178,True,000000094300.png,indoor,indoor,no question,Other,YES,False,True,8,2523
COCO_train2014_000000094359.png,178,True,000000094359.png,device,device,no question,RV,5,True,True,36,15344
